sep=;
Export Date/Time;Sun Aug 30 2026 16:37:56 GMT+0000 (Coordinated Universal Time);Saved Library Name;Physically Based
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
1;"-";"Manmade";"-";"Clay";Scan;"-";"-";"-";Nix Spectro 2;"-";Wed Aug 26 2026 18:09:24 GMT+0000 (Coordinated Universal Time);D65;10;M2;4.50184837e+1;1.54715559e+1;1.34564381e+1;4.50184837e+1;2.05047499e+1;4.10152253e+1;1.63810346e-1;1.45549349e-1;1.03588974e-1;138;97;85;#8a6155;undefined;-;-;-;-;7.91698731e-2;8.94406475e-2;9.47359875e-2;9.46941786e-2;9.28488225e-2;9.61679034e-2;9.84230749e-2;9.93888937e-2;9.95149910e-2;1.00668989e-1;1.02074951e-1;1.04370818e-1;1.06471598e-1;1.09577440e-1;1.12990975e-1;1.19845521e-1;1.30976409e-1;1.52916707e-1;1.76165856e-1;2.00978950e-1;2.19181411e-1;2.31063269e-1;2.38641433e-1;2.43092664e-1;2.48337440e-1;2.54452482e-1;2.58047514e-1;2.65655279e-1;2.73294047e-1;2.79862940e-1;2.79888019e-1
