sep=;
Export Date/Time;Sat Mar 07 2026 22:22:41 GMT+0000 (Coordinated Universal Time);Saved Library Name;Physically Based
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
1;"-";"Organic";"-";"Egg (brown)";Scan;"-";"-";"-";Nix Spectro 2;"-";Wed Mar 04 2026 18:47:14 GMT+0000 (Coordinated Universal Time);D65;10;M2;6.08910228e+1;1.46151177e+1;2.73023618e+1;6.08910228e+1;3.09680582e+1;6.18395901e+1;3.14293160e-1;2.91241291e-1;1.56465858e-1;186;136;99;#ba8863;undefined;-;-;-;-;1.14833079e-1;1.25493374e-1;1.32138804e-1;1.37040414e-1;1.38941698e-1;1.43536612e-1;1.44196205e-1;1.45600304e-1;1.53396338e-1;1.75967686e-1;2.09930524e-1;2.35890120e-1;2.37723626e-1;2.29782633e-1;2.28829250e-1;2.61725396e-1;3.00212249e-1;3.33476052e-1;3.32343251e-1;3.29030305e-1;3.83727834e-1;4.82120067e-1;5.26303589e-1;5.16903430e-1;3.84561613e-1;3.90438303e-1;5.71139634e-1;6.47301018e-1;6.72095209e-1;6.78780198e-1;6.76761866e-1
