sep=;
Export Date/Time;Fri Jan 30 2026 16:12:24 GMT+0000 (Coordinated Universal Time),Saved Library Name;Physically Based
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
1;"-";"Manmade";"-";"Office Paper ";Scan;"-";"-";"-";Nix Spectro 2;"-";Wed Jul 26 2023 17:25:59 GMT+0000 (Coordinated Universal Time);D65;10;M2;9.29769134e+1;-5.64624015e-1;-3.53250867e+0;9.29769134e+1;3.57734787e+0;2.60918854e+2;7.83287563e-1;8.29143197e-1;9.40834658e-1;230;235;242;#e6ebf2;T;0.09;0.08;0.06;0.09;2.20219836e-1;4.05247450e-1;6.95439935e-1;8.72016072e-1;9.31936443e-1;9.19941306e-1;9.09384727e-1;9.14305747e-1;9.19480801e-1;9.10916924e-1;8.92045259e-1;8.66825223e-1;8.44048262e-1;8.15053701e-1;8.06507945e-1;8.01538050e-1;7.97788441e-1;7.99164832e-1;7.99895048e-1;8.03712368e-1;8.07121634e-1;8.17276537e-1;8.28923166e-1;8.36981773e-1;8.54175150e-1;8.72237802e-1;8.99513483e-1;9.25460994e-1;9.42817390e-1;9.56862152e-1;9.61132526e-1
