sep=;
Export Date/Time;Fri Jan 30 2026 16:13:03 GMT+0000 (Coordinated Universal Time),Saved Library Name;Physically Based
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
1;"-";"Automotive";"-";"Tire";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri Jun 10 2022 11:49:30 GMT+0000 (Coordinated Universal Time);D50;2;M1;1.69782183e+1;1.72322490e-1;7.22397849e-2;1.69782183e+1;1.86851885e-1;2.27440525e+1;2.22362853e-2;2.29777553e-2;1.88892931e-2;42;42;42;#2A2A2A;undefined;-;-;-;-;2.38450225e-2;2.29310468e-2;2.26735882e-2;2.28682235e-2;2.24765129e-2;2.27103457e-2;2.33333316e-2;2.31596790e-2;2.25957092e-2;2.29182206e-2;2.31999215e-2;2.29629688e-2;2.29243822e-2;2.29081754e-2;2.29244046e-2;2.26062275e-2;2.25281026e-2;2.31616795e-2;2.30766758e-2;2.32317504e-2;2.33723782e-2;2.32758224e-2;2.35624034e-2;2.30547916e-2;2.19878219e-2;2.25474015e-2;2.36042980e-2;2.36968268e-2;2.44827550e-2;2.45233662e-2;2.46719085e-2
