sep=;
Export Date/Time;Tue Dec 16 2025 00:46:17 GMT+0000 (Coordinated Universal Time),Saved Library Name;Physically Based
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
1;"-";"Organic";"-";"Lemon";Scan;"-";"-";"-";Nix Spectro 2;"-";Mon Dec 15 2025 22:40:11 GMT+0000 (Coordinated Universal Time);D65;10;M2;6.93328379e+1;5.31202627e+0;5.72825401e+1;6.93328379e+1;5.75283149e+1;8.47018984e+1;3.94017210e-1;3.98083888e-1;9.72700811e-2;206;163;60;#cea33c;undefined;-;-;-;-;2.82995906e-2;3.29508074e-2;4.19594951e-2;5.27119331e-2;6.66782513e-2;7.57835850e-2;9.48838174e-2;1.17658943e-1;1.37521651e-1;1.64389732e-1;2.08664882e-1;2.69345212e-1;3.27002060e-1;3.74859744e-1;4.12696391e-1;4.33836716e-1;4.51906443e-1;4.78538245e-1;4.97053540e-1;5.12691230e-1;5.22438622e-1;5.29367328e-1;5.33393300e-1;5.35808039e-1;5.40770948e-1;5.47510207e-1;5.37463593e-1;5.33995509e-1;5.38912416e-1;5.49592745e-1;5.63693035e-1
